Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,Distance,Dest,Cancelled
7,2,3,1756.0,1747,DL,872,581,ATL,0
7,2,3,1712.0,1655,DL,925,761,ATL,0
7,2,3,1427.0,1400,DL,946,1946,ATL,0
7,2,3,1613.0,1600,DL,948,1946,ATL,0
7,2,3,611.0,600,DL,987,432,ATL,0
7,2,3,1211.0,1200,DL,990,595,ATL,0
7,2,3,2259.0,2220,DL,1048,1891,ATL,0
7,2,3,1242.0,1235,DL,1070,2139,ATL,0
7,2,3,719.0,700,DL,1083,581,ATL,0
7,2,3,2325.0,2300,DL,1090,1747,ATL,0
7,2,3,2118.0,1830,DL,1283,356,ATL,0
7,2,3,1504.0,1455,DL,1285,481,ATL,0
7,2,3,1737.0,1710,DL,1430,332,ATL,0
7,2,3,1406.0,1400,DL,1520,545,ATL,0
7,2,3,1307.0,1300,DL,1532,445,ATL,0
7,2,3,634.0,600,DL,1548,515,ATL,0
7,2,3,1219.0,1210,DL,1621,906,ATL,0
7,2,3,1316.0,1300,DL,1678,272,ATL,0
7,2,3,1146.0,1139,DL,1684,2116,ATL,0
7,2,3,1550.0,1535,DL,1712,425,ATL,0
7,2,3,1104.0,1043,DL,1719,432,ATL,0
7,2,3,1118.0,1101,DL,1737,272,ATL,0
7,2,3,1435.0,1427,DL,1754,272,ATL,0
7,2,3,1554.0,1542,DL,1771,214,ATL,0
7,2,3,916.0,855,DL,1780,1919,ATL,0
7,2,3,1618.0,1536,DL,1798,1747,ATL,0
7,2,3,1157.0,1145,DL,1819,594,ATL,0
7,2,3,1536.0,1505,DL,1823,483,ATL,0
7,2,3,1426.0,1420,DL,1848,874,ATL,0
7,2,3,1141.0,1135,DL,1862,2092,ATL,0
7,2,3,1400.0,1214,DL,1866,545,ATL,0
7,2,3,1648.0,1635,DL,1881,227,ATL,0
7,3,4,1516.0,1330,DL,14,515,ATL,0
7,3,4,1436.0,1430,DL,40,595,ATL,0
7,3,4,607.0,600,DL,46,2139,ATL,0
7,3,4,1208.0,1200,DL,66,732,ATL,0
7,3,4,1320.0,1312,DL,74,595,ATL,0
7,3,4,1141.0,1125,DL,101,1946,ATL,0
7,3,4,845.0,836,DL,130,1589,ATL,0
7,3,4,1916.0,1910,DL,135,760,ATL,0
7,3,4,1940.0,1810,DL,147,745,ATL,0
7,3,4,1241.0,1235,DL,152,1946,ATL,0
7,3,4,1159.0,1145,DL,172,2182,ATL,0
7,3,4,1015.0,1000,DL,211,1946,ATL,0
7,3,4,1658.0,1625,DL,243,760,ATL,0
7,3,4,1409.0,1355,DL,247,760,ATL,0
7,3,4,715.0,705,DL,337,576,ATL,0
7,3,4,720.0,710,DL,405,745,ATL,0
7,3,4,1455.0,1425,DL,424,1547,ATL,0
7,3,4,613.0,600,DL,531,745,ATL,0
7,3,4,734.0,715,DL,561,306,ATL,0
7,3,4,1359.0,1340,DL,691,576,ATL,0
7,3,4,1510.0,1440,DL,715,946,ATL,0
7,3,4,1705.0,1656,DL,718,223,ATL,0
7,3,4,1711.0,1705,DL,720,302,ATL,0
7,3,4,1945.0,1855,DL,723,946,ATL,0
7,3,4,654.0,600,DL,726,545,ATL,0
7,3,4,1131.0,815,DL,729,576,ATL,0
7,3,4,1255.0,1230,DL,735,576,ATL,0
7,3,4,1052.0,1015,DL,769,545,ATL,0
7,3,4,1557.0,1545,DL,795,606,ATL,0
7,3,4,1301.0,1255,DL,815,547,ATL,0
7,3,4,1816.0,1755,DL,825,547,ATL,0
7,3,4,1122.0,1100,DL,826,1891,ATL,0
7,3,4,1332.0,1300,DL,841,745,ATL,0
7,3,4,1258.0,1250,DL,843,259,ATL,0
7,3,4,1547.0,1525,DL,845,745,ATL,0
7,3,4,1744.0,1650,DL,847,745,ATL,0
7,3,4,816.0,810,DL,880,406,ATL,0
7,3,4,1227.0,1215,DL,886,406,ATL,0
7,3,4,1014.0,1000,DL,899,745,ATL,0
7,3,4,1106.0,1055,DL,913,761,ATL,0
7,3,4,1602.0,1555,DL,923,761,ATL,0
7,3,4,1807.0,1755,DL,927,761,ATL,0
7,3,4,1917.0,1859,DL,929,761,ATL,0
7,3,4,2014.0,2000,DL,931,761,ATL,0
7,3,4,1437.0,1415,DL,983,1919,ATL,0
7,3,4,1818.0,1800,DL,998,595,ATL,0
7,3,4,1640.0,1625,DL,1019,665,ATL,0
7,3,4,631.0,600,DL,1025,576,ATL,0
7,3,4,637.0,630,DL,1026,1587,ATL,0
7,3,4,1323.0,1308,DL,1046,1891,ATL,0
7,3,4,1737.0,1725,DL,1049,533,ATL,0
7,3,4,1508.0,1455,DL,1285,481,ATL,0
7,3,4,622.0,615,DL,1292,302,ATL,0
7,3,4,1904.0,1850,DL,1495,594,ATL,0
7,3,4,833.0,820,DL,1512,1269,ATL,0
7,3,4,1649.0,1641,DL,1513,215,ATL,0
7,3,4,2240.0,2230,DL,1576,2172,ATL,0
7,3,4,1856.0,1848,DL,1578,545,ATL,0
7,3,4,1857.0,1511,DL,1613,432,ATL,0
7,3,4,1610.0,1556,DL,1615,516,ATL,0
7,3,4,613.0,600,DL,1616,259,ATL,0
7,3,4,1218.0,1210,DL,1621,906,ATL,0
7,3,4,1225.0,1219,DL,1637,533,ATL,0
7,3,4,606.0,600,DL,1641,526,ATL,0
7,3,4,1743.0,1710,DL,1655,483,ATL,0
7,3,4,2212.0,1845,DL,1693,432,ATL,0
7,3,4,736.0,730,DL,1725,303,ATL,0
7,3,4,1731.0,1725,DL,1730,526,ATL,0
7,3,4,1320.0,1150,DL,1782,1919,ATL,0
7,3,4,1223.0,1214,DL,1866,545,ATL,0
7,3,4,1654.0,1635,DL,1881,227,ATL,0
7,3,4,1125.0,1105,DL,1888,696,ATL,0
7,4,5,1637.0,1600,DL,8,689,ATL,0
7,4,5,1443.0,1430,DL,40,595,ATL,0
7,4,5,1632.0,1600,DL,58,403,ATL,0
7,4,5,1052.0,1040,DL,64,1747,ATL,0
7,4,5,1222.0,1200,DL,66,732,ATL,0
7,4,5,1922.0,1910,DL,135,760,ATL,0
7,4,5,1241.0,1235,DL,152,1946,ATL,0
7,4,5,1154.0,1145,DL,172,2182,ATL,0
7,4,5,1638.0,1625,DL,243,760,ATL,0
7,4,5,1426.0,1355,DL,247,760,ATL,0
7,4,5,1506.0,1500,DL,324,1599,ATL,0
7,4,5,1658.0,1641,DL,326,1599,ATL,0
7,4,5,636.0,630,DL,343,665,ATL,0
7,4,5,631.0,600,DL,726,545,ATL,0
7,4,5,1805.0,1628,DL,753,595,ATL,0
7,4,5,1012.0,955,DL,789,606,ATL,0
7,4,5,1603.0,1525,DL,845,745,ATL,0
7,4,5,1605.0,1540,DL,868,581,ATL,0
7,4,5,2241.0,2225,DL,1074,2139,ATL,0
7,4,5,1346.0,1340,DL,1088,1747,ATL,0
7,4,5,1337.0,1320,DL,1254,813,ATL,0
7,4,5,1810.0,1645,DL,1437,481,ATL,0
7,4,5,1636.0,1400,DL,1520,545,ATL,0
7,4,5,617.0,600,DL,1552,516,ATL,0
7,4,5,1114.0,820,DL,1564,692,ATL,0
7,4,5,1231.0,1219,DL,1637,533,ATL,0
7,4,5,645.0,630,DL,1711,749,ATL,0
7,4,5,1227.0,1214,DL,1866,545,ATL,0
7,5,6,1615.0,1600,DL,8,689,ATL,0
7,5,6,1415.0,1310,DL,34,403,ATL,0
7,5,6,1440.0,1416,DL,38,581,ATL,0
7,5,6,1441.0,1430,DL,40,595,ATL,0
7,5,6,1643.0,1618,DL,52,406,ATL,0
7,5,6,1632.0,1600,DL,58,403,ATL,0
7,5,6,1308.0,1200,DL,66,732,ATL,0
7,5,6,1457.0,1312,DL,74,595,ATL,0
7,5,6,1129.0,1120,DL,76,1589,ATL,0
7,5,6,1133.0,1125,DL,101,1946,ATL,0
7,5,6,1208.0,1153,DL,105,1747,ATL,0
7,5,6,1625.0,1440,DL,108,403,ATL,0
7,5,6,753.0,700,DL,124,1747,ATL,0
7,5,6,1944.0,1910,DL,135,760,ATL,0
7,5,6,1328.0,1305,DL,138,406,ATL,0
7,5,6,2005.0,1925,DL,156,403,ATL,0
7,5,6,1209.0,1145,DL,172,2182,ATL,0
7,5,6,1718.0,1705,DL,176,403,ATL,0
7,5,6,1040.0,1000,DL,211,1946,ATL,0
7,5,6,1637.0,1625,DL,243,760,ATL,0
7,5,6,1420.0,1355,DL,247,760,ATL,0
7,5,6,1041.0,950,DL,349,1589,ATL,0
7,5,6,1514.0,1450,DL,393,270,ATL,0
7,5,6,1600.0,1535,DL,413,533,ATL,0
7,5,6,1500.0,1446,DL,438,1638,ATL,0
7,5,6,1859.0,1835,DL,685,516,ATL,0
7,5,6,1429.0,1340,DL,691,576,ATL,0
7,5,6,1410.0,1310,DL,713,946,ATL,0
7,5,6,1111.0,1100,DL,733,576,ATL,0
7,5,6,1419.0,1230,DL,735,576,ATL,0
7,5,6,1856.0,1720,DL,739,576,ATL,0
7,5,6,931.0,700,DL,758,732,ATL,0
7,5,6,1055.0,1045,DL,762,732,ATL,0
7,5,6,1700.0,1550,DL,772,732,ATL,0
7,5,6,1607.0,1455,DL,775,576,ATL,0
7,5,6,1558.0,1545,DL,795,606,ATL,0
7,5,6,1819.0,1720,DL,797,606,ATL,0
7,5,6,1428.0,1155,DL,813,547,ATL,0
7,5,6,1418.0,1255,DL,815,547,ATL,0
7,5,6,1336.0,1328,DL,820,134,ATL,0
7,5,6,1850.0,1755,DL,825,547,ATL,0
7,5,6,1142.0,1125,DL,839,745,ATL,0
7,5,6,1432.0,1300,DL,841,745,ATL,0
7,5,6,1322.0,1250,DL,843,259,ATL,0
7,5,6,1653.0,1515,DL,845,745,ATL,0
7,5,6,1609.0,1540,DL,868,581,ATL,0
7,5,6,1809.0,1747,DL,872,581,ATL,0
7,5,6,1214.0,1200,DL,886,406,ATL,0
7,5,6,1505.0,1455,DL,890,406,ATL,0
7,5,6,1828.0,1740,DL,894,406,ATL,0
7,5,6,1104.0,1055,DL,913,761,ATL,0
7,5,6,1607.0,1555,DL,923,761,ATL,0
7,5,6,1910.0,1859,DL,929,761,ATL,0
7,5,6,2113.0,2025,DL,980,403,ATL,0
7,5,6,1708.0,1645,DL,1016,515,ATL,0
7,5,6,1913.0,1835,DL,1021,665,ATL,0
7,5,6,1928.0,1815,DL,1024,272,ATL,0
7,5,6,607.0,600,DL,1050,2182,ATL,0
7,5,6,854.0,755,DL,1052,2182,ATL,0
7,5,6,2253.0,2225,DL,1074,2139,ATL,0
7,5,6,830.0,820,DL,1098,732,ATL,0
7,5,6,612.0,605,DL,1212,1946,ATL,0
7,5,6,1547.0,1320,DL,1254,813,ATL,0
7,5,6,1227.0,1155,DL,1271,515,ATL,0
7,5,6,1628.0,1615,DL,1278,545,ATL,0
7,5,6,1528.0,1439,DL,1295,341,ATL,0
7,5,6,1638.0,1625,DL,1400,696,ATL,0
7,5,6,1036.0,1030,DL,1412,214,ATL,0
7,5,6,2109.0,1908,DL,1414,3417,ATL,0
7,5,6,1702.0,1645,DL,1437,481,ATL,0
7,5,6,1428.0,1405,DL,1469,356,ATL,0
7,5,6,919.0,820,DL,1512,1269,ATL,0
7,5,6,1829.0,1641,DL,1513,215,ATL,0
7,5,6,1438.0,1400,DL,1520,545,ATL,0
7,5,6,1428.0,1300,DL,1532,445,ATL,0
7,5,6,843.0,835,DL,1536,1572,ATL,0
7,5,6,1138.0,1125,DL,1538,2172,ATL,0
7,5,6,1654.0,1622,DL,1539,270,ATL,0
7,5,6,1308.0,1256,DL,1540,2172,ATL,0
7,5,6,1350.0,1335,DL,1542,332,ATL,0
7,5,6,1338.0,1310,DL,1550,1841,ATL,0
7,5,6,1829.0,1759,DL,1555,259,ATL,0
7,5,6,1707.0,1615,DL,1560,4502,ATL,0
7,5,6,1116.0,820,DL,1564,692,ATL,0
7,5,6,1737.0,1624,DL,1567,356,ATL,0
7,5,6,1636.0,1610,DL,1593,906,ATL,0
7,5,6,1628.0,1556,DL,1615,516,ATL,0
7,5,6,1108.0,1055,DL,1630,264,ATL,0
7,5,6,1923.0,1710,DL,1655,483,ATL,0
7,5,6,623.0,545,DL,1670,692,ATL,0
7,5,6,1319.0,1300,DL,1678,272,ATL,0
7,5,6,1633.0,1615,DL,1689,443,ATL,0
7,5,6,1751.0,1700,DL,1695,446,ATL,0
7,5,6,1701.0,1640,DL,1697,134,ATL,0
7,5,6,1041.0,1030,DL,1705,373,ATL,0
7,5,6,658.0,630,DL,1711,749,ATL,0
7,5,6,1615.0,1535,DL,1712,425,ATL,0
7,5,6,1800.0,1659,DL,1728,272,ATL,0
7,5,6,1404.0,1340,DL,1732,1589,ATL,0
7,5,6,1507.0,1427,DL,1754,272,ATL,0
7,5,6,1717.0,1542,DL,1771,214,ATL,0
7,5,6,1854.0,1805,DL,1772,425,ATL,0
7,5,6,1200.0,1150,DL,1782,1919,ATL,0
7,5,6,1836.0,1812,DL,1787,215,ATL,0
7,5,6,1628.0,1520,DL,1789,259,ATL,0
7,5,6,1122.0,1100,DL,1791,533,ATL,0
7,5,6,1609.0,1525,DL,1797,859,ATL,0
7,5,6,1420.0,1240,DL,1812,366,ATL,0
7,5,6,1723.0,1649,DL,1813,321,ATL,0
7,5,6,1511.0,1505,DL,1823,483,ATL,0
7,5,6,1330.0,1205,DL,1825,813,ATL,0
7,5,6,1710.0,1419,DL,1829,215,ATL,0
7,5,6,1428.0,1402,DL,1837,259,ATL,0
7,5,6,1521.0,1420,DL,1848,874,ATL,0
7,5,6,1220.0,1214,DL,1866,545,ATL,0
7,5,6,1404.0,1245,DL,1868,859,ATL,0
7,5,6,1324.0,1215,DL,1869,227,ATL,0
7,5,6,1530.0,1523,DL,1873,692,ATL,0
7,5,6,1728.0,1635,DL,1881,227,ATL,0
7,5,6,1622.0,1540,DL,1890,332,ATL,0
7,6,7,1658.0,1600,DL,8,689,ATL,0
7,6,7,1500.0,1330,DL,14,515,ATL,0
7,6,7,833.0,820,DL,17,760,ATL,0
7,6,7,1657.0,1348,DL,22,153,ATL,0
7,6,7,1228.0,1215,DL,28,403,ATL,0
7,6,7,1618.0,1310,DL,34,403,ATL,0
7,6,7,1636.0,1416,DL,38,581,ATL,0
7,6,7,1637.0,1430,DL,40,595,ATL,0
7,6,7,1908.0,1618,DL,52,406,ATL,0
7,6,7,1922.0,1600,DL,58,403,ATL,0
7,6,7,1639.0,1312,DL,74,595,ATL,0
7,6,7,1202.0,1125,DL,101,1946,ATL,0
7,6,7,1626.0,1440,DL,108,403,ATL,0
7,6,7,2049.0,1910,DL,135,760,ATL,0
7,6,7,1633.0,1350,DL,138,406,ATL,0
7,6,7,1444.0,1235,DL,152,1946,ATL,0
7,6,7,2338.0,1925,DL,156,403,ATL,0
7,6,7,1344.0,1145,DL,172,2182,ATL,0
7,6,7,2012.0,1705,DL,176,403,ATL,0
7,6,7,2007.0,1930,DL,178,270,ATL,0
7,6,7,1219.0,1035,DL,180,1587,ATL,0
7,6,7,1018.0,1000,DL,211,1946,ATL,0
7,6,7,1804.0,1625,DL,243,760,ATL,0
7,6,7,1437.0,1430,DL,247,760,ATL,0
7,6,7,1516.0,1500,DL,324,1599,ATL,0
7,6,7,1631.0,1355,DL,369,761,ATL,0
7,6,7,1715.0,1450,DL,393,270,ATL,0
7,6,7,1930.0,1605,DL,413,533,ATL,0
7,6,7,916.0,900,DL,420,1547,ATL,0
7,6,7,1643.0,1340,DL,691,576,ATL,0
7,6,7,1751.0,1505,DL,699,576,ATL,0
7,6,7,716.0,710,DL,703,946,ATL,0
7,6,7,1255.0,1210,DL,711,946,ATL,0
7,6,7,1700.0,1440,DL,715,946,ATL,0
7,6,7,1731.0,1525,DL,717,946,ATL,0
7,6,7,1839.0,1630,DL,719,946,ATL,0
7,6,7,1835.0,1705,DL,720,302,ATL,0
7,6,7,1927.0,1730,DL,721,946,ATL,0
7,6,7,1938.0,1855,DL,723,946,ATL,0
7,6,7,616.0,600,DL,726,545,ATL,0
7,6,7,1824.0,1725,DL,739,576,ATL,0
7,6,7,2120.0,1845,DL,741,576,ATL,0
7,6,7,1124.0,1045,DL,748,1199,ATL,0
7,6,7,1441.0,1308,DL,750,1199,ATL,0
7,6,7,1620.0,1500,DL,752,1199,ATL,0
7,6,7,1854.0,1638,DL,753,595,ATL,0
7,6,7,1736.0,1640,DL,754,1199,ATL,0
7,6,7,619.0,600,DL,761,712,ATL,0
7,6,7,1638.0,1550,DL,772,732,ATL,0
7,6,7,1942.0,1716,DL,774,732,ATL,0
7,6,7,2033.0,1845,DL,776,732,ATL,0
7,6,7,1158.0,1140,DL,791,606,ATL,0
7,6,7,1655.0,1545,DL,795,606,ATL,0
7,6,7,1740.0,1720,DL,797,606,ATL,0
7,6,7,1943.0,1840,DL,799,606,ATL,0
7,6,7,618.0,600,DL,806,453,ATL,0
7,6,7,1221.0,1155,DL,813,547,ATL,0
7,6,7,1640.0,1255,DL,815,547,ATL,0
7,6,7,1507.0,1355,DL,817,547,ATL,0
7,6,7,1136.0,1115,DL,818,692,ATL,0
7,6,7,1750.0,1455,DL,819,547,ATL,0
7,6,7,1425.0,1328,DL,820,134,ATL,0
7,6,7,1849.0,1555,DL,821,547,ATL,0
7,6,7,1539.0,1310,DL,822,732,ATL,0
7,6,7,2208.0,1700,DL,823,547,ATL,0
7,6,7,2139.0,1855,DL,827,547,ATL,0
7,6,7,2229.0,2000,DL,829,547,ATL,0
7,6,7,2006.0,1859,DL,830,515,ATL,0
7,6,7,1456.0,1250,DL,843,259,ATL,0
7,6,7,1735.0,1525,DL,845,745,ATL,0
7,6,7,1815.0,1650,DL,847,745,ATL,0
7,6,7,1019.0,930,DL,860,581,ATL,0
7,6,7,1657.0,1540,DL,868,581,ATL,0
7,6,7,2024.0,1747,DL,872,581,ATL,0
7,6,7,1742.0,1500,DL,890,406,ATL,0
7,6,7,2054.0,1740,DL,894,406,ATL,0
7,6,7,2145.0,1901,DL,896,406,ATL,0
7,6,7,1128.0,1000,DL,899,745,ATL,0
7,6,7,1101.0,1055,DL,913,761,ATL,0
7,6,7,1733.0,1455,DL,921,761,ATL,0
7,6,7,1757.0,1555,DL,923,761,ATL,0
7,6,7,2045.0,1655,DL,925,761,ATL,0
7,6,7,1919.0,1755,DL,927,761,ATL,0
7,6,7,2231.0,2000,DL,931,761,ATL,0
7,6,7,34.0,2100,DL,933,761,ATL,0
7,6,7,2232.0,1400,DL,946,1946,ATL,0
7,6,7,40.0,2355,DL,952,1946,ATL,0
7,6,7,1628.0,1410,DL,970,403,ATL,0
7,6,7,2122.0,1825,DL,978,403,ATL,0
7,6,7,2146.0,2025,DL,980,403,ATL,0
7,6,7,1436.0,1415,DL,983,1919,ATL,0
7,6,7,13.0,1800,DL,998,595,ATL,0
7,6,7,2044.0,1950,DL,1002,595,ATL,0
7,6,7,1759.0,1645,DL,1016,515,ATL,0
7,6,7,1805.0,1625,DL,1019,665,ATL,0
7,6,7,2025.0,1815,DL,1024,272,ATL,0
7,6,7,1442.0,1310,DL,1032,1587,ATL,0
7,6,7,2343.0,2300,DL,1036,1587,ATL,0
7,6,7,1415.0,1308,DL,1046,1891,ATL,0
7,6,7,1425.0,1255,DL,1056,2182,ATL,0
7,6,7,1438.0,1404,DL,1058,2182,ATL,0
7,6,7,1915.0,1520,DL,1061,665,ATL,0
7,6,7,49.0,30,DL,1062,2182,ATL,0
7,6,7,1427.0,1235,DL,1070,2139,ATL,0
7,6,7,1441.0,1400,DL,1072,2139,ATL,0
7,6,7,1406.0,1340,DL,1088,1747,ATL,0
7,6,7,148.0,2300,DL,1090,1747,ATL,0
7,6,7,1621.0,1535,DL,1093,813,ATL,0
7,6,7,1529.0,1320,DL,1254,813,ATL,0
7,6,7,1859.0,1615,DL,1278,545,ATL,0
7,6,7,2034.0,1820,DL,1279,270,ATL,0
7,6,7,2042.0,1830,DL,1283,356,ATL,0
7,6,7,1757.0,1455,DL,1285,481,ATL,0
7,6,7,632.0,615,DL,1292,302,ATL,0
7,6,7,1704.0,1439,DL,1295,341,ATL,0
7,6,7,1739.0,1505,DL,1299,356,ATL,0
7,6,7,1051.0,1030,DL,1412,214,ATL,0
7,6,7,1225.0,1158,DL,1429,508,ATL,0
7,6,7,1925.0,1645,DL,1437,481,ATL,0
7,6,7,2253.0,2230,DL,1464,1946,ATL,0
7,6,7,2327.0,1850,DL,1495,594,ATL,0
7,6,7,1521.0,1400,DL,1496,1641,ATL,0
7,6,7,1909.0,1641,DL,1513,215,ATL,0
7,6,7,1649.0,1400,DL,1520,545,ATL,0
7,6,7,1655.0,1300,DL,1532,445,ATL,0
7,6,7,841.0,835,DL,1536,1572,ATL,0
7,6,7,1333.0,1125,DL,1538,2172,ATL,0
7,6,7,1919.0,1631,DL,1539,270,ATL,0
7,6,7,1428.0,1402,DL,1540,2172,ATL,0
7,6,7,1939.0,1759,DL,1555,259,ATL,0
7,6,7,2202.0,1848,DL,1578,545,ATL,0
7,6,7,1636.0,1610,DL,1593,906,ATL,0
7,6,7,1448.0,1230,DL,1604,1541,ATL,0
7,6,7,654.0,645,DL,1610,1993,ATL,0
7,6,7,1924.0,1511,DL,1613,432,ATL,0
7,6,7,1933.0,1556,DL,1615,516,ATL,0
7,6,7,2112.0,1715,DL,1617,432,ATL,0
7,6,7,1102.0,1055,DL,1630,264,ATL,0
7,6,7,1614.0,1219,DL,1637,533,ATL,0
7,6,7,1919.0,1710,DL,1655,483,ATL,0
7,6,7,1907.0,1624,DL,1661,356,ATL,0
7,6,7,1620.0,1415,DL,1677,227,ATL,0
7,6,7,1543.0,1300,DL,1678,272,ATL,0
7,6,7,1914.0,1615,DL,1689,443,ATL,0
7,6,7,2207.0,1845,DL,1693,432,ATL,0
7,6,7,1909.0,1700,DL,1695,446,ATL,0
7,6,7,1853.0,1640,DL,1697,134,ATL,0
7,6,7,1607.0,1335,DL,1707,373,ATL,0
7,6,7,1751.0,1500,DL,1709,373,ATL,0
7,6,7,1759.0,1535,DL,1712,425,ATL,0
7,6,7,1958.0,1940,DL,1713,373,ATL,0
7,6,7,1055.0,1043,DL,1719,432,ATL,0
7,6,7,52.0,30,DL,1720,1589,ATL,0
7,6,7,1524.0,1340,DL,1732,1589,ATL,0
7,6,7,726.0,645,DL,1748,874,ATL,0
7,6,7,1905.0,1835,DL,1752,332,ATL,0
7,6,7,1807.0,1427,DL,1754,272,ATL,0
7,6,7,1525.0,1340,DL,1760,151,ATL,0
7,6,7,1708.0,1515,DL,1781,306,ATL,0
7,6,7,1344.0,1150,DL,1782,1919,ATL,0
7,6,7,1832.0,1735,DL,1783,712,ATL,0
7,6,7,1737.0,1520,DL,1789,259,ATL,0
7,6,7,1525.0,1300,DL,1796,692,ATL,0
7,6,7,1812.0,1710,DL,1797,859,ATL,0
7,6,7,2107.0,1536,DL,1798,1747,ATL,0
7,6,7,2136.0,1824,DL,1805,214,ATL,0
7,6,7,1548.0,1310,DL,1810,425,ATL,0
7,6,7,1625.0,1240,DL,1812,366,ATL,0
7,6,7,1801.0,1755,DL,1818,692,ATL,0
7,6,7,1650.0,1505,DL,1823,483,ATL,0
7,6,7,1504.0,1205,DL,1825,813,ATL,0
7,6,7,1818.0,1650,DL,1836,352,ATL,0
7,6,7,1710.0,1402,DL,1837,259,ATL,0
7,6,7,1829.0,1420,DL,1848,874,ATL,0
7,6,7,1141.0,1135,DL,1862,2092,ATL,0
7,6,7,1636.0,1523,DL,1873,692,ATL,0
7,6,7,1759.0,1520,DL,1890,332,ATL,0
7,6,7,623.0,600,DL,1892,425,ATL,0
7,7,1,1621.0,1605,DL,8,689,ATL,0
7,7,1,1457.0,1435,DL,40,595,ATL,0
7,7,1,1235.0,1200,DL,66,732,ATL,0
7,7,1,1331.0,1312,DL,74,595,ATL,0
7,7,1,937.0,800,DL,91,403,ATL,0
7,7,1,1135.0,1125,DL,101,1946,ATL,0
7,7,1,1513.0,1440,DL,108,403,ATL,0
7,7,1,1906.0,700,DL,124,1747,ATL,0
7,7,1,1933.0,1910,DL,135,760,ATL,0
7,7,1,1354.0,1348,DL,138,406,ATL,0
7,7,1,1957.0,1810,DL,147,745,ATL,0
7,7,1,1958.0,1920,DL,156,403,ATL,0
7,7,1,1153.0,1145,DL,172,2182,ATL,0
7,7,1,1951.0,1923,DL,178,270,ATL,0
7,7,1,1038.0,1005,DL,211,1946,ATL,0
7,7,1,1638.0,1625,DL,243,760,ATL,0
7,7,1,1424.0,1355,DL,247,760,ATL,0
7,7,1,716.0,650,DL,305,761,ATL,0
7,7,1,833.0,730,DL,306,134,ATL,0
7,7,1,1506.0,1500,DL,324,1599,ATL,0
7,7,1,1707.0,1640,DL,326,1599,ATL,0
7,7,1,627.0,600,DL,363,665,ATL,0
7,7,1,716.0,700,DL,409,533,ATL,0
7,7,1,914.0,700,DL,418,1547,ATL,0
7,7,1,954.0,900,DL,420,1547,ATL,0
7,7,1,1543.0,1535,DL,428,1547,ATL,0
7,7,1,858.0,710,DL,543,214,ATL,0
7,7,1,816.0,725,DL,673,321,ATL,0
7,7,1,1433.0,1340,DL,691,576,ATL,0
7,7,1,1532.0,1525,DL,693,665,ATL,0
7,7,1,1416.0,1340,DL,696,1589,ATL,0
7,7,1,1633.0,1600,DL,699,576,ATL,0
7,7,1,1508.0,1440,DL,715,946,ATL,0
7,7,1,1419.0,1320,DL,716,813,ATL,0
7,7,1,1745.0,1656,DL,718,223,ATL,0
7,7,1,1744.0,1730,DL,721,946,ATL,0
7,7,1,1246.0,815,DL,729,576,ATL,0
7,7,1,1243.0,1230,DL,735,576,ATL,0
7,7,1,1731.0,1725,DL,739,576,ATL,0
7,7,1,1151.0,1130,DL,740,1900,ATL,0
7,7,1,1943.0,1837,DL,741,576,ATL,0
7,7,1,233.0,55,DL,742,1199,ATL,0
7,7,1,750.0,615,DL,744,1199,ATL,0
7,7,1,922.0,810,DL,745,406,ATL,0
7,7,1,946.0,940,DL,747,533,ATL,0
7,7,1,1517.0,1505,DL,752,1199,ATL,0
7,7,1,626.0,550,DL,756,732,ATL,0
7,7,1,609.0,600,DL,761,712,ATL,0
7,7,1,1037.0,1015,DL,769,545,ATL,0
7,7,1,1944.0,1846,DL,776,732,ATL,0
7,7,1,749.0,710,DL,785,606,ATL,0
7,7,1,1024.0,955,DL,789,606,ATL,0
7,7,1,1200.0,1140,DL,791,606,ATL,0
7,7,1,1350.0,1335,DL,793,606,ATL,0
7,7,1,1636.0,1540,DL,795,606,ATL,0
7,7,1,716.0,700,DL,803,547,ATL,0
7,7,1,819.0,755,DL,805,547,ATL,0
7,7,1,924.0,600,DL,806,453,ATL,0
7,7,1,1020.0,955,DL,809,547,ATL,0
7,7,1,1632.0,1555,DL,821,547,ATL,0
7,7,1,1742.0,1700,DL,823,547,ATL,0
7,7,1,1552.0,1526,DL,824,134,ATL,0
7,7,1,1059.0,1050,DL,826,1891,ATL,0
7,7,1,1923.0,1855,DL,827,547,ATL,0
7,7,1,2013.0,2000,DL,829,547,ATL,0
7,7,1,1912.0,1840,DL,830,545,ATL,0
7,7,1,1612.0,1527,DL,845,745,ATL,0
7,7,1,1859.0,1650,DL,847,745,ATL,0
7,7,1,655.0,600,DL,851,545,ATL,0
7,7,1,928.0,900,DL,858,581,ATL,0
7,7,1,1635.0,1540,DL,868,581,ATL,0
7,7,1,904.0,700,DL,878,406,ATL,0
7,7,1,1225.0,1201,DL,886,406,ATL,0
7,7,1,1513.0,1500,DL,890,406,ATL,0
7,7,1,1840.0,1740,DL,894,406,ATL,0
7,7,1,1958.0,1856,DL,896,406,ATL,0
7,7,1,1107.0,1055,DL,913,761,ATL,0
7,7,1,1205.0,1155,DL,915,761,ATL,0
7,7,1,1254.0,1219,DL,918,453,ATL,0
7,7,1,1520.0,1455,DL,921,761,ATL,0
